country_name,source_desc,statisticcat_desc,sector_desc,short_desc,begin_code,Value,year,util_practice_desc,zip_5,state_fips_code,reference_period_desc,state_alpha,domain_desc,asd_desc,unit_desc,state_name,state_ansi,watershed_desc,county_name,county_ansi,domaincat_desc,class_desc,congr_district_code,county_code,CV (%),prodn_practice_desc,region_desc,country_code,week_ending,asd_code,freq_desc,load_time,end_code,location_desc,agg_level_desc,group_desc,watershed_code,commodity_desc
UNITED STATES,SURVEY,YIELD,CROPS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00,172.3,2022,GRAIN,,99,YEAR - NOV FORECAST,US,TOTAL,,BU / ACRE,US TOTAL,,,,,NOT SPECIFIED,ALL CLASSES,,,,ALL PRODUCTION PRACTICES,,9000,,,ANNUAL,2022-11-09 12:00:00.000,00,US TOTAL,NATIONAL,FIELD CROPS,00000000,CORN
UNITED STATES,SURVEY,YIELD,CROPS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00,171.9,2022,GRAIN,,99,YEAR - OCT FORECAST,US,TOTAL,,BU / ACRE,US TOTAL,,,,,NOT SPECIFIED,ALL CLASSES,,,,ALL PRODUCTION PRACTICES,,9000,,,ANNUAL,2022-10-12 12:00:00.000,00,US TOTAL,NATIONAL,FIELD CROPS,00000000,CORN
UNITED STATES,SURVEY,YIELD,CROPS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00,172.5,2022,GRAIN,,99,YEAR - SEP FORECAST,US,TOTAL,,BU / ACRE,US TOTAL,,,,,NOT SPECIFIED,ALL CLASSES,,,,ALL PRODUCTION PRACTICES,,9000,,,ANNUAL,2022-09-12 12:03:33.000,00,US TOTAL,NATIONAL,FIELD CROPS,00000000,CORN
UNITED STATES,SURVEY,YIELD,CROPS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00,177.3,2023,GRAIN,,99,YEAR,US,TOTAL,,BU / ACRE,US TOTAL,,,,,NOT SPECIFIED,ALL CLASSES,,,,ALL PRODUCTION PRACTICES,,9000,,,ANNUAL,2024-09-30 12:00:00.000,00,US TOTAL,NATIONAL,FIELD CROPS,00000000,CORN
UNITED STATES,SURVEY,YIELD,CROPS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00,175.1,2023,GRAIN,,99,YEAR - AUG FORECAST,US,TOTAL,,BU / ACRE,US TOTAL,,,,,NOT SPECIFIED,ALL CLASSES,,,,ALL PRODUCTION PRACTICES,,9000,,,ANNUAL,2023-08-11 12:00:00.000,00,US TOTAL,NATIONAL,FIELD CROPS,00000000,CORN
UNITED STATES,SURVEY,YIELD,CROPS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00,174.9,2023,GRAIN,,99,YEAR - NOV FORECAST,US,TOTAL,,BU / ACRE,US TOTAL,,,,,NOT SPECIFIED,ALL CLASSES,,,,ALL PRODUCTION PRACTICES,,9000,,,ANNUAL,2023-11-09 12:00:00.000,00,US TOTAL,NATIONAL,FIELD CROPS,00000000,CORN
UNITED STATES,SURVEY,YIELD,CROPS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00,173,2023,GRAIN,,99,YEAR - OCT FORECAST,US,TOTAL,,BU / ACRE,US TOTAL,,,,,NOT SPECIFIED,ALL CLASSES,,,,ALL PRODUCTION PRACTICES,,9000,,,ANNUAL,2023-10-12 12:00:00.000,00,US TOTAL,NATIONAL,FIELD CROPS,00000000,CORN
UNITED STATES,SURVEY,YIELD,CROPS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00,173.8,2023,GRAIN,,99,YEAR - SEP FORECAST,US,TOTAL,,BU / ACRE,US TOTAL,,,,,NOT SPECIFIED,ALL CLASSES,,,,ALL PRODUCTION PRACTICES,,9000,,,ANNUAL,2023-09-12 12:00:00.000,00,US TOTAL,NATIONAL,FIELD CROPS,00000000,CORN
UNITED STATES,CENSUS,YIELD,CROPS,"CORN, GRAIN, IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN BU / ACRE",00,158.9,2002,GRAIN,,99,YEAR,US,TOTAL,,BU / ACRE,US TOTAL,,,,,NOT SPECIFIED,ALL CLASSES,,,,"IRRIGATED, ENTIRE CROP",,9000,,,ANNUAL,2012-01-01 00:00:00.000,00,US TOTAL,NATIONAL,FIELD CROPS,00000000,CORN
UNITED STATES,CENSUS,YIELD,CROPS,"CORN, GRAIN, IRRIGATED, NONE OF CROP - YIELD, MEASURED IN BU / ACRE",00,122.5,2002,GRAIN,,99,YEAR,US,TOTAL,,BU / ACRE,US TOTAL,,,,,NOT SPECIFIED,ALL CLASSES,,,,"IRRIGATED, NONE OF CROP",,9000,,,ANNUAL,2012-01-01 00:00:00.000,00,US TOTAL,NATIONAL,FIELD CROPS,00000000,CORN
UNITED STATES,CENSUS,YIELD,CROPS,"CORN, GRAIN, IRRIGATED, PART OF CROP - YIELD, MEASURED IN BU / ACRE",00,127.4,2002,GRAIN,,99,YEAR,US,TOTAL,,BU / ACRE,US TOTAL,,,,,NOT SPECIFIED,ALL CLASSES,,,,"IRRIGATED, PART OF CROP",,9000,,,ANNUAL,2012-01-01 00:00:00.000,00,US TOTAL,NATIONAL,FIELD CROPS,00000000,CORN
UNITED STATES,CENSUS,YIELD,CROPS,"CORN, GRAIN, IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN BU / ACRE",00,180,2007,GRAIN,,99,YEAR,US,TOTAL,,BU / ACRE,US TOTAL,,,,,NOT SPECIFIED,ALL CLASSES,,,,"IRRIGATED, ENTIRE CROP",,9000,,,ANNUAL,2012-01-01 00:00:00.000,00,US TOTAL,NATIONAL,FIELD CROPS,00000000,CORN
UNITED STATES,CENSUS,YIELD,CROPS,"CORN, GRAIN, IRRIGATED, NONE OF CROP - YIELD, MEASURED IN BU / ACRE",00,144.3,2007,GRAIN,,99,YEAR,US,TOTAL,,BU / ACRE,US TOTAL,,,,,NOT SPECIFIED,ALL CLASSES,,,,"IRRIGATED, NONE OF CROP",,9000,,,ANNUAL,2012-01-01 00:00:00.000,00,US TOTAL,NATIONAL,FIELD CROPS,00000000,CORN
UNITED STATES,CENSUS,YIELD,CROPS,"CORN, GRAIN, IRRIGATED, PART OF CROP - YIELD, MEASURED IN BU / ACRE",00,150,2007,GRAIN,,99,YEAR,US,TOTAL,,BU / ACRE,US TOTAL,,,,,NOT SPECIFIED,ALL CLASSES,,,,"IRRIGATED, PART OF CROP",,9000,,,ANNUAL,2012-01-01 00:00:00.000,00,US TOTAL,NATIONAL,FIELD CROPS,00000000,CORN
UNITED STATES,CENSUS,YIELD,CROPS,"CORN, GRAIN, IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN BU / ACRE",00,171.1,2012,GRAIN,,99,YEAR,US,TOTAL,,BU / ACRE,US TOTAL,,,,,NOT SPECIFIED,ALL CLASSES,,,2.1,"IRRIGATED, ENTIRE CROP",,9000,,,ANNUAL,2012-12-31 00:00:00.000,00,US TOTAL,NATIONAL,FIELD CROPS,00000000,CORN
UNITED STATES,CENSUS,YIELD,CROPS,"CORN, GRAIN, IRRIGATED, NONE OF CROP - YIELD, MEASURED IN BU / ACRE",00,111.1,2012,GRAIN,,99,YEAR,US,TOTAL,,BU / ACRE,US TOTAL,,,,,NOT SPECIFIED,ALL CLASSES,,,(L),"IRRIGATED, NONE OF CROP",,9000,,,ANNUAL,2012-12-31 00:00:00.000,00,US TOTAL,NATIONAL,FIELD CROPS,00000000,CORN
UNITED STATES,CENSUS,YIELD,CROPS,"CORN, GRAIN, IRRIGATED, PART OF CROP - YIELD, MEASURED IN BU / ACRE",00,129.4,2012,GRAIN,,99,YEAR,US,TOTAL,,BU / ACRE,US TOTAL,,,,,NOT SPECIFIED,ALL CLASSES,,,2.4,"IRRIGATED, PART OF CROP",,9000,,,ANNUAL,2012-12-31 00:00:00.000,00,US TOTAL,NATIONAL,FIELD CROPS,00000000,CORN
UNITED STATES,CENSUS,YIELD,CROPS,"CORN, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",00,191,2013,GRAIN,,99,YEAR,US,"IRRIGATION METHOD, PRIMARY",,BU / ACRE,US TOTAL,,,,,"IRRIGATION METHOD, PRIMARY: (GRAVITY)",ALL CLASSES,,,,IRRIGATED,,9000,,,ANNUAL,2012-12-31 00:00:00.000,00,US TOTAL,NATIONAL,FIELD CROPS,00000000,CORN
UNITED STATES,CENSUS,YIELD,CROPS,"CORN, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",00,197,2013,GRAIN,,99,YEAR,US,"IRRIGATION METHOD, PRIMARY",,BU / ACRE,US TOTAL,,,,,"IRRIGATION METHOD, PRIMARY: (PRESSURE)",ALL CLASSES,,,,IRRIGATED,,9000,,,ANNUAL,2012-12-31 00:00:00.000,00,US TOTAL,NATIONAL,FIELD CROPS,00000000,CORN
UNITED STATES,CENSUS,YIELD,CROPS,"CORN, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",00,196,2013,GRAIN,,99,YEAR,US,TOTAL,,BU / ACRE,US TOTAL,,,,,NOT SPECIFIED,ALL CLASSES,,,,IRRIGATED,,9000,,,ANNUAL,2012-12-31 00:00:00.000,00,US TOTAL,NATIONAL,FIELD CROPS,00000000,CORN
UNITED STATES,CENSUS,YIELD,CROPS,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",00,129,2013,GRAIN,,99,YEAR,US,IRRIGATION STATUS,,BU / ACRE,US TOTAL,,,,,IRRIGATION STATUS: (ANY ON OPERATION),ALL CLASSES,,,,NON-IRRIGATED,,9000,,,ANNUAL,2012-12-31 00:00:00.000,00,US TOTAL,NATIONAL,FIELD CROPS,00000000,CORN
UNITED STATES,CENSUS,YIELD,CROPS,"CORN, GRAIN, IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN BU / ACRE",00,193,2017,GRAIN,,99,YEAR,US,TOTAL,,BU / ACRE,US TOTAL,,,,,NOT SPECIFIED,ALL CLASSES,,,0.9,"IRRIGATED, ENTIRE CROP",,9000,,,ANNUAL,2018-02-01 00:00:00.000,00,US TOTAL,NATIONAL,FIELD CROPS,00000000,CORN
UNITED STATES,CENSUS,YIELD,CROPS,"CORN, GRAIN, IRRIGATED, NONE OF CROP - YIELD, MEASURED IN BU / ACRE",00,172.7,2017,GRAIN,,99,YEAR,US,TOTAL,,BU / ACRE,US TOTAL,,,,,NOT SPECIFIED,ALL CLASSES,,,(L),"IRRIGATED, NONE OF CROP",,9000,,,ANNUAL,2018-02-01 00:00:00.000,00,US TOTAL,NATIONAL,FIELD CROPS,00000000,CORN
UNITED STATES,CENSUS,YIELD,CROPS,"CORN, GRAIN, IRRIGATED, PART OF CROP - YIELD, MEASURED IN BU / ACRE",00,175.3,2017,GRAIN,,99,YEAR,US,TOTAL,,BU / ACRE,US TOTAL,,,,,NOT SPECIFIED,ALL CLASSES,,,1.0,"IRRIGATED, PART OF CROP",,9000,,,ANNUAL,2018-02-01 00:00:00.000,00,US TOTAL,NATIONAL,FIELD CROPS,00000000,CORN
UNITED STATES,CENSUS,YIELD,CROPS,"CORN, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",00,190,2018,GRAIN,,99,YEAR,US,"IRRIGATION METHOD, PRIMARY",,BU / ACRE,US TOTAL,,,,,"IRRIGATION METHOD, PRIMARY: (GRAVITY)",ALL CLASSES,,,0.6,IRRIGATED,,9000,,,ANNUAL,2018-02-01 00:00:00.000,00,US TOTAL,NATIONAL,FIELD CROPS,00000000,CORN
UNITED STATES,CENSUS,YIELD,CROPS,"CORN, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",00,212,2018,GRAIN,,99,YEAR,US,"IRRIGATION METHOD, PRIMARY",,BU / ACRE,US TOTAL,,,,,"IRRIGATION METHOD, PRIMARY: (PRESSURE)",ALL CLASSES,,,0.4,IRRIGATED,,9000,,,ANNUAL,2018-02-01 00:00:00.000,00,US TOTAL,NATIONAL,FIELD CROPS,00000000,CORN
UNITED STATES,CENSUS,YIELD,CROPS,"CORN, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",00,210,2018,GRAIN,,99,YEAR,US,TOTAL,,BU / ACRE,US TOTAL,,,,,NOT SPECIFIED,ALL CLASSES,,,0.4,IRRIGATED,,9000,,,ANNUAL,2018-02-01 00:00:00.000,00,US TOTAL,NATIONAL,FIELD CROPS,00000000,CORN
UNITED STATES,CENSUS,YIELD,CROPS,"CORN, GRAIN, IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN BU / ACRE",00,185.5,2022,GRAIN,,99,YEAR,US,TOTAL,,BU / ACRE,US TOTAL,,,,,NOT SPECIFIED,ALL CLASSES,,,0.7,"IRRIGATED, ENTIRE CROP",,9000,,,ANNUAL,2024-07-02 12:00:00.000,00,US TOTAL,NATIONAL,FIELD CROPS,00000000,CORN
UNITED STATES,CENSUS,YIELD,CROPS,"CORN, GRAIN, IRRIGATED, NONE OF CROP - YIELD, MEASURED IN BU / ACRE",00,169.9,2022,GRAIN,,99,YEAR,US,TOTAL,,BU / ACRE,US TOTAL,,,,,NOT SPECIFIED,ALL CLASSES,,,0.5,"IRRIGATED, NONE OF CROP",,9000,,,ANNUAL,2024-07-02 12:00:00.000,00,US TOTAL,NATIONAL,FIELD CROPS,00000000,CORN
UNITED STATES,CENSUS,YIELD,CROPS,"CORN, GRAIN, IRRIGATED, PART OF CROP - YIELD, MEASURED IN BU / ACRE",00,166.8,2022,GRAIN,,99,YEAR,US,TOTAL,,BU / ACRE,US TOTAL,,,,,NOT SPECIFIED,ALL CLASSES,,,0.6,"IRRIGATED, PART OF CROP",,9000,,,ANNUAL,2024-07-02 12:00:00.000,00,US TOTAL,NATIONAL,FIELD CROPS,00000000,CORN
