freq_desc,util_practice_desc,country_code,country_name,year,county_ansi,domaincat_desc,statisticcat_desc,sector_desc,state_alpha,asd_desc,commodity_desc,asd_code,short_desc,domain_desc,load_time,region_desc,end_code,county_name,state_name,congr_district_code,group_desc,CV (%),source_desc,class_desc,week_ending,watershed_code,unit_desc,reference_period_desc,county_code,zip_5,prodn_practice_desc,agg_level_desc,state_fips_code,watershed_desc,state_ansi,begin_code,Value,location_desc
ANNUAL,ALL UTILIZATION PRACTICES,9000,UNITED STATES,2011,,NOT SPECIFIED,YIELD,CROPS,US,,SOYBEANS,,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,2012-01-01 00:00:00.000,,00,,US TOTAL,,FIELD CROPS,,SURVEY,ALL CLASSES,,00000000,BU / ACRE,YEAR - SEP FORECAST,,,ALL PRODUCTION PRACTICES,NATIONAL,99,,,00,41.8,US TOTAL
ANNUAL,ALL UTILIZATION PRACTICES,9000,UNITED STATES,2012,,NOT SPECIFIED,YIELD,CROPS,US,,SOYBEANS,,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,2014-11-03 16:18:55.000,,00,,US TOTAL,,FIELD CROPS,,SURVEY,ALL CLASSES,,00000000,BU / ACRE,YEAR,,,ALL PRODUCTION PRACTICES,NATIONAL,99,,,00,40,US TOTAL
ANNUAL,ALL UTILIZATION PRACTICES,9000,UNITED STATES,2012,,NOT SPECIFIED,YIELD,CROPS,US,,SOYBEANS,,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,2012-08-10 12:59:15.000,,00,,US TOTAL,,FIELD CROPS,,SURVEY,ALL CLASSES,,00000000,BU / ACRE,YEAR - AUG FORECAST,,,ALL PRODUCTION PRACTICES,NATIONAL,99,,,00,36.1,US TOTAL
ANNUAL,ALL UTILIZATION PRACTICES,9000,UNITED STATES,2012,,NOT SPECIFIED,YIELD,CROPS,US,,SOYBEANS,,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,2012-11-09 10:26:00.000,,00,,US TOTAL,,FIELD CROPS,,SURVEY,ALL CLASSES,,00000000,BU / ACRE,YEAR - NOV FORECAST,,,ALL PRODUCTION PRACTICES,NATIONAL,99,,,00,39.3,US TOTAL
ANNUAL,ALL UTILIZATION PRACTICES,9000,UNITED STATES,2012,,NOT SPECIFIED,YIELD,CROPS,US,,SOYBEANS,,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,2012-10-11 11:19:07.000,,00,,US TOTAL,,FIELD CROPS,,SURVEY,ALL CLASSES,,00000000,BU / ACRE,YEAR - OCT FORECAST,,,ALL PRODUCTION PRACTICES,NATIONAL,99,,,00,37.8,US TOTAL
ANNUAL,ALL UTILIZATION PRACTICES,9000,UNITED STATES,2012,,NOT SPECIFIED,YIELD,CROPS,US,,SOYBEANS,,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,2012-09-12 11:03:54.000,,00,,US TOTAL,,FIELD CROPS,,SURVEY,ALL CLASSES,,00000000,BU / ACRE,YEAR - SEP FORECAST,,,ALL PRODUCTION PRACTICES,NATIONAL,99,,,00,35.3,US TOTAL
ANNUAL,ALL UTILIZATION PRACTICES,9000,UNITED STATES,2013,,NOT SPECIFIED,YIELD,CROPS,US,,SOYBEANS,,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,2019-02-06 15:00:06.000,,00,,US TOTAL,,FIELD CROPS,,SURVEY,ALL CLASSES,,00000000,BU / ACRE,YEAR,,,ALL PRODUCTION PRACTICES,NATIONAL,99,,,00,44,US TOTAL
ANNUAL,ALL UTILIZATION PRACTICES,9000,UNITED STATES,2013,,NOT SPECIFIED,YIELD,CROPS,US,,SOYBEANS,,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,2013-08-12 12:25:57.000,,00,,US TOTAL,,FIELD CROPS,,SURVEY,ALL CLASSES,,00000000,BU / ACRE,YEAR - AUG FORECAST,,,ALL PRODUCTION PRACTICES,NATIONAL,99,,,00,42.6,US TOTAL
ANNUAL,ALL UTILIZATION PRACTICES,9000,UNITED STATES,2013,,NOT SPECIFIED,YIELD,CROPS,US,,SOYBEANS,,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,2013-11-08 14:14:29.000,,00,,US TOTAL,,FIELD CROPS,,SURVEY,ALL CLASSES,,00000000,BU / ACRE,YEAR - NOV FORECAST,,,ALL PRODUCTION PRACTICES,NATIONAL,99,,,00,43,US TOTAL
ANNUAL,ALL UTILIZATION PRACTICES,9000,UNITED STATES,2013,,NOT SPECIFIED,YIELD,CROPS,US,,SOYBEANS,,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,2013-09-12 12:27:34.000,,00,,US TOTAL,,FIELD CROPS,,SURVEY,ALL CLASSES,,00000000,BU / ACRE,YEAR - SEP FORECAST,,,ALL PRODUCTION PRACTICES,NATIONAL,99,,,00,41.2,US TOTAL
ANNUAL,ALL UTILIZATION PRACTICES,9000,UNITED STATES,2014,,NOT SPECIFIED,YIELD,CROPS,US,,SOYBEANS,,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,2019-02-06 15:00:06.000,,00,,US TOTAL,,FIELD CROPS,,SURVEY,ALL CLASSES,,00000000,BU / ACRE,YEAR,,,ALL PRODUCTION PRACTICES,NATIONAL,99,,,00,47.5,US TOTAL
ANNUAL,ALL UTILIZATION PRACTICES,9000,UNITED STATES,2014,,NOT SPECIFIED,YIELD,CROPS,US,,SOYBEANS,,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,2014-08-12 12:00:16.000,,00,,US TOTAL,,FIELD CROPS,,SURVEY,ALL CLASSES,,00000000,BU / ACRE,YEAR - AUG FORECAST,,,ALL PRODUCTION PRACTICES,NATIONAL,99,,,00,45.4,US TOTAL
ANNUAL,ALL UTILIZATION PRACTICES,9000,UNITED STATES,2014,,NOT SPECIFIED,YIELD,CROPS,US,,SOYBEANS,,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,2014-11-10 12:04:43.000,,00,,US TOTAL,,FIELD CROPS,,SURVEY,ALL CLASSES,,00000000,BU / ACRE,YEAR - NOV FORECAST,,,ALL PRODUCTION PRACTICES,NATIONAL,99,,,00,47.5,US TOTAL
ANNUAL,ALL UTILIZATION PRACTICES,9000,UNITED STATES,2014,,NOT SPECIFIED,YIELD,CROPS,US,,SOYBEANS,,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,2014-10-10 12:10:23.000,,00,,US TOTAL,,FIELD CROPS,,SURVEY,ALL CLASSES,,00000000,BU / ACRE,YEAR - OCT FORECAST,,,ALL PRODUCTION PRACTICES,NATIONAL,99,,,00,47.1,US TOTAL
ANNUAL,ALL UTILIZATION PRACTICES,9000,UNITED STATES,2014,,NOT SPECIFIED,YIELD,CROPS,US,,SOYBEANS,,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,2014-09-11 12:00:26.000,,00,,US TOTAL,,FIELD CROPS,,SURVEY,ALL CLASSES,,00000000,BU / ACRE,YEAR - SEP FORECAST,,,ALL PRODUCTION PRACTICES,NATIONAL,99,,,00,46.6,US TOTAL
ANNUAL,ALL UTILIZATION PRACTICES,9000,UNITED STATES,2015,,NOT SPECIFIED,YIELD,CROPS,US,,SOYBEANS,,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,2019-02-06 15:00:06.000,,00,,US TOTAL,,FIELD CROPS,,SURVEY,ALL CLASSES,,00000000,BU / ACRE,YEAR,,,ALL PRODUCTION PRACTICES,NATIONAL,99,,,00,48,US TOTAL
ANNUAL,ALL UTILIZATION PRACTICES,9000,UNITED STATES,2015,,NOT SPECIFIED,YIELD,CROPS,US,,SOYBEANS,,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,2015-08-12 12:00:00.000,,00,,US TOTAL,,FIELD CROPS,,SURVEY,ALL CLASSES,,00000000,BU / ACRE,YEAR - AUG FORECAST,,,ALL PRODUCTION PRACTICES,NATIONAL,99,,,00,46.9,US TOTAL
ANNUAL,ALL UTILIZATION PRACTICES,9000,UNITED STATES,2015,,NOT SPECIFIED,YIELD,CROPS,US,,SOYBEANS,,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,2015-11-10 12:00:00.000,,00,,US TOTAL,,FIELD CROPS,,SURVEY,ALL CLASSES,,00000000,BU / ACRE,YEAR - NOV FORECAST,,,ALL PRODUCTION PRACTICES,NATIONAL,99,,,00,48.3,US TOTAL
ANNUAL,ALL UTILIZATION PRACTICES,9000,UNITED STATES,2015,,NOT SPECIFIED,YIELD,CROPS,US,,SOYBEANS,,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,2015-10-09 12:00:00.000,,00,,US TOTAL,,FIELD CROPS,,SURVEY,ALL CLASSES,,00000000,BU / ACRE,YEAR - OCT FORECAST,,,ALL PRODUCTION PRACTICES,NATIONAL,99,,,00,47.2,US TOTAL
ANNUAL,ALL UTILIZATION PRACTICES,9000,UNITED STATES,2015,,NOT SPECIFIED,YIELD,CROPS,US,,SOYBEANS,,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,2015-09-11 12:00:00.000,,00,,US TOTAL,,FIELD CROPS,,SURVEY,ALL CLASSES,,00000000,BU / ACRE,YEAR - SEP FORECAST,,,ALL PRODUCTION PRACTICES,NATIONAL,99,,,00,47.1,US TOTAL
ANNUAL,ALL UTILIZATION PRACTICES,9000,UNITED STATES,2016,,NOT SPECIFIED,YIELD,CROPS,US,,SOYBEANS,,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,2019-02-06 15:00:06.000,,00,,US TOTAL,,FIELD CROPS,,SURVEY,ALL CLASSES,,00000000,BU / ACRE,YEAR,,,ALL PRODUCTION PRACTICES,NATIONAL,99,,,00,51.9,US TOTAL
ANNUAL,ALL UTILIZATION PRACTICES,9000,UNITED STATES,2016,,NOT SPECIFIED,YIELD,CROPS,US,,SOYBEANS,,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,2016-08-12 12:00:00.000,,00,,US TOTAL,,FIELD CROPS,,SURVEY,ALL CLASSES,,00000000,BU / ACRE,YEAR - AUG FORECAST,,,ALL PRODUCTION PRACTICES,NATIONAL,99,,,00,48.9,US TOTAL
ANNUAL,ALL UTILIZATION PRACTICES,9000,UNITED STATES,2016,,NOT SPECIFIED,YIELD,CROPS,US,,SOYBEANS,,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,2016-11-09 13:11:41.000,,00,,US TOTAL,,FIELD CROPS,,SURVEY,ALL CLASSES,,00000000,BU / ACRE,YEAR - NOV FORECAST,,,ALL PRODUCTION PRACTICES,NATIONAL,99,,,00,52.5,US TOTAL
ANNUAL,ALL UTILIZATION PRACTICES,9000,UNITED STATES,2016,,NOT SPECIFIED,YIELD,CROPS,US,,SOYBEANS,,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,2016-10-12 12:00:00.000,,00,,US TOTAL,,FIELD CROPS,,SURVEY,ALL CLASSES,,00000000,BU / ACRE,YEAR - OCT FORECAST,,,ALL PRODUCTION PRACTICES,NATIONAL,99,,,00,51.4,US TOTAL
ANNUAL,ALL UTILIZATION PRACTICES,9000,UNITED STATES,2016,,NOT SPECIFIED,YIELD,CROPS,US,,SOYBEANS,,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,2016-09-12 12:00:00.000,,00,,US TOTAL,,FIELD CROPS,,SURVEY,ALL CLASSES,,00000000,BU / ACRE,YEAR - SEP FORECAST,,,ALL PRODUCTION PRACTICES,NATIONAL,99,,,00,50.6,US TOTAL
ANNUAL,ALL UTILIZATION PRACTICES,9000,UNITED STATES,2017,,NOT SPECIFIED,YIELD,CROPS,US,,SOYBEANS,,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,2019-02-06 15:00:06.000,,00,,US TOTAL,,FIELD CROPS,,SURVEY,ALL CLASSES,,00000000,BU / ACRE,YEAR,,,ALL PRODUCTION PRACTICES,NATIONAL,99,,,00,49.3,US TOTAL
ANNUAL,ALL UTILIZATION PRACTICES,9000,UNITED STATES,2017,,NOT SPECIFIED,YIELD,CROPS,US,,SOYBEANS,,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,2017-08-10 12:08:28.000,,00,,US TOTAL,,FIELD CROPS,,SURVEY,ALL CLASSES,,00000000,BU / ACRE,YEAR - AUG FORECAST,,,ALL PRODUCTION PRACTICES,NATIONAL,99,,,00,49.4,US TOTAL
ANNUAL,ALL UTILIZATION PRACTICES,9000,UNITED STATES,2017,,NOT SPECIFIED,YIELD,CROPS,US,,SOYBEANS,,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,2017-11-09 12:02:08.000,,00,,US TOTAL,,FIELD CROPS,,SURVEY,ALL CLASSES,,00000000,BU / ACRE,YEAR - NOV FORECAST,,,ALL PRODUCTION PRACTICES,NATIONAL,99,,,00,49.5,US TOTAL
ANNUAL,ALL UTILIZATION PRACTICES,9000,UNITED STATES,2017,,NOT SPECIFIED,YIELD,CROPS,US,,SOYBEANS,,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,2017-10-12 12:04:13.000,,00,,US TOTAL,,FIELD CROPS,,SURVEY,ALL CLASSES,,00000000,BU / ACRE,YEAR - OCT FORECAST,,,ALL PRODUCTION PRACTICES,NATIONAL,99,,,00,49.5,US TOTAL
ANNUAL,ALL UTILIZATION PRACTICES,9000,UNITED STATES,2017,,NOT SPECIFIED,YIELD,CROPS,US,,SOYBEANS,,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,2017-09-12 12:01:44.000,,00,,US TOTAL,,FIELD CROPS,,SURVEY,ALL CLASSES,,00000000,BU / ACRE,YEAR - SEP FORECAST,,,ALL PRODUCTION PRACTICES,NATIONAL,99,,,00,49.9,US TOTAL
ANNUAL,ALL UTILIZATION PRACTICES,9000,UNITED STATES,2018,,NOT SPECIFIED,YIELD,CROPS,US,,SOYBEANS,,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,2024-01-09 15:00:00.000,,00,,US TOTAL,,FIELD CROPS,,SURVEY,ALL CLASSES,,00000000,BU / ACRE,YEAR,,,ALL PRODUCTION PRACTICES,NATIONAL,99,,,00,50.6,US TOTAL
ANNUAL,ALL UTILIZATION PRACTICES,9000,UNITED STATES,2018,,NOT SPECIFIED,YIELD,CROPS,US,,SOYBEANS,,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,2018-08-10 12:01:40.000,,00,,US TOTAL,,FIELD CROPS,,SURVEY,ALL CLASSES,,00000000,BU / ACRE,YEAR - AUG FORECAST,,,ALL PRODUCTION PRACTICES,NATIONAL,99,,,00,51.6,US TOTAL
ANNUAL,ALL UTILIZATION PRACTICES,9000,UNITED STATES,2018,,NOT SPECIFIED,YIELD,CROPS,US,,SOYBEANS,,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,2018-11-08 12:01:20.000,,00,,US TOTAL,,FIELD CROPS,,SURVEY,ALL CLASSES,,00000000,BU / ACRE,YEAR - NOV FORECAST,,,ALL PRODUCTION PRACTICES,NATIONAL,99,,,00,52.1,US TOTAL
ANNUAL,ALL UTILIZATION PRACTICES,9000,UNITED STATES,2018,,NOT SPECIFIED,YIELD,CROPS,US,,SOYBEANS,,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,2018-10-11 12:02:09.000,,00,,US TOTAL,,FIELD CROPS,,SURVEY,ALL CLASSES,,00000000,BU / ACRE,YEAR - OCT FORECAST,,,ALL PRODUCTION PRACTICES,NATIONAL,99,,,00,53.1,US TOTAL
ANNUAL,ALL UTILIZATION PRACTICES,9000,UNITED STATES,2018,,NOT SPECIFIED,YIELD,CROPS,US,,SOYBEANS,,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,2018-09-12 12:02:09.000,,00,,US TOTAL,,FIELD CROPS,,SURVEY,ALL CLASSES,,00000000,BU / ACRE,YEAR - SEP FORECAST,,,ALL PRODUCTION PRACTICES,NATIONAL,99,,,00,52.8,US TOTAL
ANNUAL,ALL UTILIZATION PRACTICES,9000,UNITED STATES,2019,,NOT SPECIFIED,YIELD,CROPS,US,,SOYBEANS,,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,2024-01-09 15:00:00.000,,00,,US TOTAL,,FIELD CROPS,,SURVEY,ALL CLASSES,,00000000,BU / ACRE,YEAR,,,ALL PRODUCTION PRACTICES,NATIONAL,99,,,00,47.4,US TOTAL
ANNUAL,ALL UTILIZATION PRACTICES,9000,UNITED STATES,2019,,NOT SPECIFIED,YIELD,CROPS,US,,SOYBEANS,,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,2019-08-12 12:01:08.000,,00,,US TOTAL,,FIELD CROPS,,SURVEY,ALL CLASSES,,00000000,BU / ACRE,YEAR - AUG FORECAST,,,ALL PRODUCTION PRACTICES,NATIONAL,99,,,00,48.5,US TOTAL
ANNUAL,ALL UTILIZATION PRACTICES,9000,UNITED STATES,2019,,NOT SPECIFIED,YIELD,CROPS,US,,SOYBEANS,,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,2019-11-08 12:00:46.000,,00,,US TOTAL,,FIELD CROPS,,SURVEY,ALL CLASSES,,00000000,BU / ACRE,YEAR - NOV FORECAST,,,ALL PRODUCTION PRACTICES,NATIONAL,99,,,00,46.9,US TOTAL
ANNUAL,ALL UTILIZATION PRACTICES,9000,UNITED STATES,2019,,NOT SPECIFIED,YIELD,CROPS,US,,SOYBEANS,,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,2019-10-10 12:03:54.000,,00,,US TOTAL,,FIELD CROPS,,SURVEY,ALL CLASSES,,00000000,BU / ACRE,YEAR - OCT FORECAST,,,ALL PRODUCTION PRACTICES,NATIONAL,99,,,00,46.9,US TOTAL
ANNUAL,ALL UTILIZATION PRACTICES,9000,UNITED STATES,2019,,NOT SPECIFIED,YIELD,CROPS,US,,SOYBEANS,,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,2019-09-12 12:01:19.000,,00,,US TOTAL,,FIELD CROPS,,SURVEY,ALL CLASSES,,00000000,BU / ACRE,YEAR - SEP FORECAST,,,ALL PRODUCTION PRACTICES,NATIONAL,99,,,00,47.9,US TOTAL
ANNUAL,ALL UTILIZATION PRACTICES,9000,UNITED STATES,2020,,NOT SPECIFIED,YIELD,CROPS,US,,SOYBEANS,,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,2024-01-09 15:00:00.000,,00,,US TOTAL,,FIELD CROPS,,SURVEY,ALL CLASSES,,00000000,BU / ACRE,YEAR,,,ALL PRODUCTION PRACTICES,NATIONAL,99,,,00,51,US TOTAL
ANNUAL,ALL UTILIZATION PRACTICES,9000,UNITED STATES,2020,,NOT SPECIFIED,YIELD,CROPS,US,,SOYBEANS,,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,2020-08-12 12:04:12.000,,00,,US TOTAL,,FIELD CROPS,,SURVEY,ALL CLASSES,,00000000,BU / ACRE,YEAR - AUG FORECAST,,,ALL PRODUCTION PRACTICES,NATIONAL,99,,,00,53.3,US TOTAL
ANNUAL,ALL UTILIZATION PRACTICES,9000,UNITED STATES,2020,,NOT SPECIFIED,YIELD,CROPS,US,,SOYBEANS,,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,2020-11-10 12:02:34.000,,00,,US TOTAL,,FIELD CROPS,,SURVEY,ALL CLASSES,,00000000,BU / ACRE,YEAR - NOV FORECAST,,,ALL PRODUCTION PRACTICES,NATIONAL,99,,,00,50.7,US TOTAL
ANNUAL,ALL UTILIZATION PRACTICES,9000,UNITED STATES,2020,,NOT SPECIFIED,YIELD,CROPS,US,,SOYBEANS,,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,2020-10-09 12:01:33.000,,00,,US TOTAL,,FIELD CROPS,,SURVEY,ALL CLASSES,,00000000,BU / ACRE,YEAR - OCT FORECAST,,,ALL PRODUCTION PRACTICES,NATIONAL,99,,,00,51.9,US TOTAL
ANNUAL,ALL UTILIZATION PRACTICES,9000,UNITED STATES,2020,,NOT SPECIFIED,YIELD,CROPS,US,,SOYBEANS,,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,2020-09-11 12:03:32.000,,00,,US TOTAL,,FIELD CROPS,,SURVEY,ALL CLASSES,,00000000,BU / ACRE,YEAR - SEP FORECAST,,,ALL PRODUCTION PRACTICES,NATIONAL,99,,,00,51.9,US TOTAL
ANNUAL,ALL UTILIZATION PRACTICES,9000,UNITED STATES,2021,,NOT SPECIFIED,YIELD,CROPS,US,,SOYBEANS,,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,2024-01-09 15:00:00.000,,00,,US TOTAL,,FIELD CROPS,,SURVEY,ALL CLASSES,,00000000,BU / ACRE,YEAR,,,ALL PRODUCTION PRACTICES,NATIONAL,99,,,00,51.7,US TOTAL
ANNUAL,ALL UTILIZATION PRACTICES,9000,UNITED STATES,2021,,NOT SPECIFIED,YIELD,CROPS,US,,SOYBEANS,,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,2021-08-12 12:01:34.000,,00,,US TOTAL,,FIELD CROPS,,SURVEY,ALL CLASSES,,00000000,BU / ACRE,YEAR - AUG FORECAST,,,ALL PRODUCTION PRACTICES,NATIONAL,99,,,00,50,US TOTAL
ANNUAL,ALL UTILIZATION PRACTICES,9000,UNITED STATES,2021,,NOT SPECIFIED,YIELD,CROPS,US,,SOYBEANS,,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,2021-11-09 12:02:06.000,,00,,US TOTAL,,FIELD CROPS,,SURVEY,ALL CLASSES,,00000000,BU / ACRE,YEAR - NOV FORECAST,,,ALL PRODUCTION PRACTICES,NATIONAL,99,,,00,51.2,US TOTAL
ANNUAL,ALL UTILIZATION PRACTICES,9000,UNITED STATES,2021,,NOT SPECIFIED,YIELD,CROPS,US,,SOYBEANS,,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,2021-10-12 12:01:38.000,,00,,US TOTAL,,FIELD CROPS,,SURVEY,ALL CLASSES,,00000000,BU / ACRE,YEAR - OCT FORECAST,,,ALL PRODUCTION PRACTICES,NATIONAL,99,,,00,51.5,US TOTAL
ANNUAL,ALL UTILIZATION PRACTICES,9000,UNITED STATES,2021,,NOT SPECIFIED,YIELD,CROPS,US,,SOYBEANS,,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,2021-09-10 12:08:17.000,,00,,US TOTAL,,FIELD CROPS,,SURVEY,ALL CLASSES,,00000000,BU / ACRE,YEAR - SEP FORECAST,,,ALL PRODUCTION PRACTICES,NATIONAL,99,,,00,50.6,US TOTAL
ANNUAL,ALL UTILIZATION PRACTICES,9000,UNITED STATES,2022,,NOT SPECIFIED,YIELD,CROPS,US,,SOYBEANS,,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,2024-01-09 15:00:00.000,,00,,US TOTAL,,FIELD CROPS,,SURVEY,ALL CLASSES,,00000000,BU / ACRE,YEAR,,,ALL PRODUCTION PRACTICES,NATIONAL,99,,,00,49.6,US TOTAL
ANNUAL,ALL UTILIZATION PRACTICES,9000,UNITED STATES,2022,,NOT SPECIFIED,YIELD,CROPS,US,,SOYBEANS,,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,2022-08-12 12:00:52.000,,00,,US TOTAL,,FIELD CROPS,,SURVEY,ALL CLASSES,,00000000,BU / ACRE,YEAR - AUG FORECAST,,,ALL PRODUCTION PRACTICES,NATIONAL,99,,,00,51.9,US TOTAL
ANNUAL,ALL UTILIZATION PRACTICES,9000,UNITED STATES,2022,,NOT SPECIFIED,YIELD,CROPS,US,,SOYBEANS,,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,2022-11-09 12:00:00.000,,00,,US TOTAL,,FIELD CROPS,,SURVEY,ALL CLASSES,,00000000,BU / ACRE,YEAR - NOV FORECAST,,,ALL PRODUCTION PRACTICES,NATIONAL,99,,,00,50.2,US TOTAL
ANNUAL,ALL UTILIZATION PRACTICES,9000,UNITED STATES,2022,,NOT SPECIFIED,YIELD,CROPS,US,,SOYBEANS,,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,2022-10-12 12:00:00.000,,00,,US TOTAL,,FIELD CROPS,,SURVEY,ALL CLASSES,,00000000,BU / ACRE,YEAR - OCT FORECAST,,,ALL PRODUCTION PRACTICES,NATIONAL,99,,,00,49.8,US TOTAL
ANNUAL,ALL UTILIZATION PRACTICES,9000,UNITED STATES,2022,,NOT SPECIFIED,YIELD,CROPS,US,,SOYBEANS,,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,2022-09-12 12:03:33.000,,00,,US TOTAL,,FIELD CROPS,,SURVEY,ALL CLASSES,,00000000,BU / ACRE,YEAR - SEP FORECAST,,,ALL PRODUCTION PRACTICES,NATIONAL,99,,,00,50.5,US TOTAL
ANNUAL,ALL UTILIZATION PRACTICES,9000,UNITED STATES,2023,,NOT SPECIFIED,YIELD,CROPS,US,,SOYBEANS,,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,2024-09-30 12:00:00.000,,00,,US TOTAL,,FIELD CROPS,,SURVEY,ALL CLASSES,,00000000,BU / ACRE,YEAR,,,ALL PRODUCTION PRACTICES,NATIONAL,99,,,00,50.6,US TOTAL
ANNUAL,ALL UTILIZATION PRACTICES,9000,UNITED STATES,2023,,NOT SPECIFIED,YIELD,CROPS,US,,SOYBEANS,,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,2023-08-11 12:00:00.000,,00,,US TOTAL,,FIELD CROPS,,SURVEY,ALL CLASSES,,00000000,BU / ACRE,YEAR - AUG FORECAST,,,ALL PRODUCTION PRACTICES,NATIONAL,99,,,00,50.9,US TOTAL
ANNUAL,ALL UTILIZATION PRACTICES,9000,UNITED STATES,2023,,NOT SPECIFIED,YIELD,CROPS,US,,SOYBEANS,,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,2023-11-09 12:00:00.000,,00,,US TOTAL,,FIELD CROPS,,SURVEY,ALL CLASSES,,00000000,BU / ACRE,YEAR - NOV FORECAST,,,ALL PRODUCTION PRACTICES,NATIONAL,99,,,00,49.9,US TOTAL
ANNUAL,ALL UTILIZATION PRACTICES,9000,UNITED STATES,2023,,NOT SPECIFIED,YIELD,CROPS,US,,SOYBEANS,,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,2023-10-12 12:00:00.000,,00,,US TOTAL,,FIELD CROPS,,SURVEY,ALL CLASSES,,00000000,BU / ACRE,YEAR - OCT FORECAST,,,ALL PRODUCTION PRACTICES,NATIONAL,99,,,00,49.6,US TOTAL
ANNUAL,ALL UTILIZATION PRACTICES,9000,UNITED STATES,2023,,NOT SPECIFIED,YIELD,CROPS,US,,SOYBEANS,,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,2023-09-12 12:00:00.000,,00,,US TOTAL,,FIELD CROPS,,SURVEY,ALL CLASSES,,00000000,BU / ACRE,YEAR - SEP FORECAST,,,ALL PRODUCTION PRACTICES,NATIONAL,99,,,00,50.1,US TOTAL
