group_desc,watershed_code,begin_code,state_name,county_name,zip_5,year,region_desc,class_desc,CV (%),short_desc,load_time,commodity_desc,asd_desc,util_practice_desc,freq_desc,county_ansi,unit_desc,congr_district_code,agg_level_desc,location_desc,sector_desc,prodn_practice_desc,end_code,source_desc,state_ansi,county_code,country_code,statisticcat_desc,week_ending,Value,reference_period_desc,domaincat_desc,asd_code,domain_desc,country_name,state_alpha,state_fips_code,watershed_desc
FIELD CROPS,00000000,00,US TOTAL,,,1993,,ALL CLASSES,,"CORN, GRAIN - ACRES HARVESTED",2012-01-01 00:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,SURVEY,,,9000,AREA HARVESTED,,"62,933,000",YEAR,NOT SPECIFIED,,TOTAL,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,1993,,ALL CLASSES,,"CORN, SILAGE - ACRES HARVESTED",2012-01-01 00:00:00.000,CORN,,SILAGE,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,SURVEY,,,9000,AREA HARVESTED,,"6,823,000",YEAR,NOT SPECIFIED,,TOTAL,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,1994,,ALL CLASSES,,"CORN, GRAIN - ACRES HARVESTED",2012-01-01 00:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,SURVEY,,,9000,AREA HARVESTED,,"72,514,000",YEAR,NOT SPECIFIED,,TOTAL,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,1994,,ALL CLASSES,,"CORN, SILAGE - ACRES HARVESTED",2012-01-01 00:00:00.000,CORN,,SILAGE,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,SURVEY,,,9000,AREA HARVESTED,,"5,717,000",YEAR,NOT SPECIFIED,,TOTAL,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,1995,,ALL CLASSES,,"CORN, GRAIN - ACRES HARVESTED",2012-01-01 00:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,SURVEY,,,9000,AREA HARVESTED,,"65,210,000",YEAR,NOT SPECIFIED,,TOTAL,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,1995,,ALL CLASSES,,"CORN, SILAGE - ACRES HARVESTED",2012-01-01 00:00:00.000,CORN,,SILAGE,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,SURVEY,,,9000,AREA HARVESTED,,"5,321,000",YEAR,NOT SPECIFIED,,TOTAL,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,1996,,ALL CLASSES,,"CORN, GRAIN - ACRES HARVESTED",2012-01-01 00:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,SURVEY,,,9000,AREA HARVESTED,,"72,644,000",YEAR,NOT SPECIFIED,,TOTAL,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,1996,,ALL CLASSES,,"CORN, SILAGE - ACRES HARVESTED",2012-01-01 00:00:00.000,CORN,,SILAGE,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,SURVEY,,,9000,AREA HARVESTED,,"5,607,000",YEAR,NOT SPECIFIED,,TOTAL,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,1997,,ALL CLASSES,,"CORN, GRAIN - ACRES HARVESTED",2012-01-01 00:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,SURVEY,,,9000,AREA HARVESTED,,"72,671,000",YEAR,NOT SPECIFIED,,TOTAL,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,1997,,ALL CLASSES,,"CORN, SILAGE - ACRES HARVESTED",2012-01-01 00:00:00.000,CORN,,SILAGE,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,SURVEY,,,9000,AREA HARVESTED,,"6,054,000",YEAR,NOT SPECIFIED,,TOTAL,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,1998,,ALL CLASSES,,"CORN, GRAIN - ACRES HARVESTED",2012-01-01 00:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,SURVEY,,,9000,AREA HARVESTED,,"72,589,000",YEAR,NOT SPECIFIED,,TOTAL,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,1998,,ALL CLASSES,,"CORN, SILAGE - ACRES HARVESTED",2012-01-01 00:00:00.000,CORN,,SILAGE,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,SURVEY,,,9000,AREA HARVESTED,,"5,913,000",YEAR,NOT SPECIFIED,,TOTAL,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,1999,,ALL CLASSES,,"CORN, GRAIN - ACRES HARVESTED",2012-01-01 00:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,SURVEY,,,9000,AREA HARVESTED,,"70,487,000",YEAR,NOT SPECIFIED,,TOTAL,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,1999,,ALL CLASSES,,"CORN, SILAGE - ACRES HARVESTED",2012-01-01 00:00:00.000,CORN,,SILAGE,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,SURVEY,,,9000,AREA HARVESTED,,"6,037,000",YEAR,NOT SPECIFIED,,TOTAL,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2000,,ALL CLASSES,,"CORN, GRAIN - ACRES HARVESTED",2012-01-01 00:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,SURVEY,,,9000,AREA HARVESTED,,"72,440,000",YEAR,NOT SPECIFIED,,TOTAL,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2000,,ALL CLASSES,,"CORN, SILAGE - ACRES HARVESTED",2012-01-01 00:00:00.000,CORN,,SILAGE,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,SURVEY,,,9000,AREA HARVESTED,,"6,082,000",YEAR,NOT SPECIFIED,,TOTAL,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2001,,ALL CLASSES,,"CORN, GRAIN - ACRES HARVESTED",2012-01-01 00:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,SURVEY,,,9000,AREA HARVESTED,,"68,768,000",YEAR,NOT SPECIFIED,,TOTAL,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2001,,ALL CLASSES,,"CORN, SILAGE - ACRES HARVESTED",2012-01-01 00:00:00.000,CORN,,SILAGE,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,SURVEY,,,9000,AREA HARVESTED,,"6,142,000",YEAR,NOT SPECIFIED,,TOTAL,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2002,,ALL CLASSES,,"CORN, GRAIN - ACRES HARVESTED",2012-01-01 00:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,SURVEY,,,9000,AREA HARVESTED,,"69,330,000",YEAR,NOT SPECIFIED,,TOTAL,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2002,,ALL CLASSES,,"CORN, SILAGE - ACRES HARVESTED",2012-01-01 00:00:00.000,CORN,,SILAGE,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,SURVEY,,,9000,AREA HARVESTED,,"7,122,000",YEAR,NOT SPECIFIED,,TOTAL,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2003,,ALL CLASSES,,"CORN, GRAIN - ACRES HARVESTED",2012-01-01 00:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,SURVEY,,,9000,AREA HARVESTED,,"70,944,000",YEAR,NOT SPECIFIED,,TOTAL,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2003,,ALL CLASSES,,"CORN, SILAGE - ACRES HARVESTED",2012-01-01 00:00:00.000,CORN,,SILAGE,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,SURVEY,,,9000,AREA HARVESTED,,"6,583,000",YEAR,NOT SPECIFIED,,TOTAL,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2004,,ALL CLASSES,,"CORN, GRAIN - ACRES HARVESTED",2012-01-01 00:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,SURVEY,,,9000,AREA HARVESTED,,"73,631,000",YEAR,NOT SPECIFIED,,TOTAL,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2004,,ALL CLASSES,,"CORN, SILAGE - ACRES HARVESTED",2012-01-01 00:00:00.000,CORN,,SILAGE,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,SURVEY,,,9000,AREA HARVESTED,,"6,101,000",YEAR,NOT SPECIFIED,,TOTAL,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2005,,ALL CLASSES,,"CORN, GRAIN - ACRES HARVESTED",2012-01-01 00:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,SURVEY,,,9000,AREA HARVESTED,,"75,117,000",YEAR,NOT SPECIFIED,,TOTAL,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2005,,ALL CLASSES,,"CORN, SILAGE - ACRES HARVESTED",2012-01-01 00:00:00.000,CORN,,SILAGE,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,SURVEY,,,9000,AREA HARVESTED,,"5,930,000",YEAR,NOT SPECIFIED,,TOTAL,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2006,,ALL CLASSES,,"CORN, GRAIN - ACRES HARVESTED",2012-01-01 00:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,SURVEY,,,9000,AREA HARVESTED,,"70,638,000",YEAR,NOT SPECIFIED,,TOTAL,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2006,,ALL CLASSES,,"CORN, SILAGE - ACRES HARVESTED",2012-01-01 00:00:00.000,CORN,,SILAGE,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,SURVEY,,,9000,AREA HARVESTED,,"6,487,000",YEAR,NOT SPECIFIED,,TOTAL,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2007,,ALL CLASSES,,"CORN, GRAIN - ACRES HARVESTED",2012-01-01 00:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,SURVEY,,,9000,AREA HARVESTED,,"86,520,000",YEAR,NOT SPECIFIED,,TOTAL,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2007,,ALL CLASSES,,"CORN, SILAGE - ACRES HARVESTED",2012-01-01 00:00:00.000,CORN,,SILAGE,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,SURVEY,,,9000,AREA HARVESTED,,"6,060,000",YEAR,NOT SPECIFIED,,TOTAL,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2008,,ALL CLASSES,,"CORN, GRAIN - ACRES HARVESTED",2014-11-03 16:18:55.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,SURVEY,,,9000,AREA HARVESTED,,"78,570,000",YEAR,NOT SPECIFIED,,TOTAL,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2008,,ALL CLASSES,,"CORN, SILAGE - ACRES HARVESTED",2014-11-03 16:18:55.000,CORN,,SILAGE,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,SURVEY,,,9000,AREA HARVESTED,,"5,971,000",YEAR,NOT SPECIFIED,,TOTAL,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2009,,ALL CLASSES,,"CORN, GRAIN - ACRES HARVESTED",2014-11-03 16:18:55.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,SURVEY,,,9000,AREA HARVESTED,,"79,490,000",YEAR,NOT SPECIFIED,,TOTAL,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2009,,ALL CLASSES,,"CORN, SILAGE - ACRES HARVESTED",2014-11-03 16:18:55.000,CORN,,SILAGE,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,SURVEY,,,9000,AREA HARVESTED,,"5,605,000",YEAR,NOT SPECIFIED,,TOTAL,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2010,,ALL CLASSES,,"CORN, GRAIN - ACRES HARVESTED",2014-11-03 16:18:55.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,SURVEY,,,9000,AREA HARVESTED,,"81,446,000",YEAR,NOT SPECIFIED,,TOTAL,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2010,,ALL CLASSES,,"CORN, SILAGE - ACRES HARVESTED",2014-11-03 16:18:55.000,CORN,,SILAGE,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,SURVEY,,,9000,AREA HARVESTED,,"5,567,000",YEAR,NOT SPECIFIED,,TOTAL,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2011,,ALL CLASSES,,"CORN, GRAIN - ACRES HARVESTED",2014-11-03 16:18:55.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,SURVEY,,,9000,AREA HARVESTED,,"83,879,000",YEAR,NOT SPECIFIED,,TOTAL,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2011,,ALL CLASSES,,"CORN, SILAGE - ACRES HARVESTED",2014-11-03 16:18:55.000,CORN,,SILAGE,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,SURVEY,,,9000,AREA HARVESTED,,"5,935,000",YEAR,NOT SPECIFIED,,TOTAL,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2012,,ALL CLASSES,,"CORN, GRAIN - ACRES HARVESTED",2014-11-03 16:18:55.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,SURVEY,,,9000,AREA HARVESTED,,"87,365,000",YEAR,NOT SPECIFIED,,TOTAL,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2012,,ALL CLASSES,,"CORN, GRAIN - ACRES HARVESTED",2012-08-10 12:59:15.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,SURVEY,,,9000,AREA HARVESTED,,"87,361,000",YEAR - AUG FORECAST,NOT SPECIFIED,,TOTAL,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2012,,ALL CLASSES,,"CORN, GRAIN - ACRES HARVESTED",2012-06-29 08:37:20.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,SURVEY,,,9000,AREA HARVESTED,,"88,851,000",YEAR - JUN ACREAGE,NOT SPECIFIED,,TOTAL,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2012,,ALL CLASSES,,"CORN, GRAIN - ACRES HARVESTED",2012-11-09 10:26:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,SURVEY,,,9000,AREA HARVESTED,,"87,721,000",YEAR - NOV FORECAST,NOT SPECIFIED,,TOTAL,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2012,,ALL CLASSES,,"CORN, GRAIN - ACRES HARVESTED",2012-10-11 11:19:07.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,SURVEY,,,9000,AREA HARVESTED,,"87,721,000",YEAR - OCT FORECAST,NOT SPECIFIED,,TOTAL,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2012,,ALL CLASSES,,"CORN, GRAIN - ACRES HARVESTED",2012-09-12 11:03:54.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,SURVEY,,,9000,AREA HARVESTED,,"87,361,000",YEAR - SEP FORECAST,NOT SPECIFIED,,TOTAL,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2012,,ALL CLASSES,,"CORN, SILAGE - ACRES HARVESTED",2014-11-03 16:18:55.000,CORN,,SILAGE,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,SURVEY,,,9000,AREA HARVESTED,,"7,419,000",YEAR,NOT SPECIFIED,,TOTAL,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2013,,ALL CLASSES,,"CORN, GRAIN - ACRES HARVESTED",2019-02-06 15:00:06.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,SURVEY,,,9000,AREA HARVESTED,,"87,461,000",YEAR,NOT SPECIFIED,,TOTAL,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2013,,ALL CLASSES,,"CORN, GRAIN - ACRES HARVESTED",2013-08-12 12:25:57.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,SURVEY,,,9000,AREA HARVESTED,,"89,135,000",YEAR - AUG FORECAST,NOT SPECIFIED,,TOTAL,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2013,,ALL CLASSES,,"CORN, GRAIN - ACRES HARVESTED",2013-11-08 14:14:29.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,SURVEY,,,9000,AREA HARVESTED,,"87,232,000",YEAR - NOV FORECAST,NOT SPECIFIED,,TOTAL,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2013,,ALL CLASSES,,"CORN, GRAIN - ACRES HARVESTED",2013-09-12 12:27:34.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,SURVEY,,,9000,AREA HARVESTED,,"89,135,000",YEAR - SEP FORECAST,NOT SPECIFIED,,TOTAL,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2013,,ALL CLASSES,,"CORN, SILAGE - ACRES HARVESTED",2019-02-06 15:00:06.000,CORN,,SILAGE,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,SURVEY,,,9000,AREA HARVESTED,,"6,271,000",YEAR,NOT SPECIFIED,,TOTAL,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2014,,ALL CLASSES,,"CORN, GRAIN - ACRES HARVESTED",2019-02-06 15:00:06.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,SURVEY,,,9000,AREA HARVESTED,,"83,146,000",YEAR,NOT SPECIFIED,,TOTAL,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2014,,ALL CLASSES,,"CORN, GRAIN - ACRES HARVESTED",2014-08-12 12:00:16.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,SURVEY,,,9000,AREA HARVESTED,,"83,839,000",YEAR - AUG FORECAST,NOT SPECIFIED,,TOTAL,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2014,,ALL CLASSES,,"CORN, GRAIN - ACRES HARVESTED",2014-06-30 12:24:30.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,SURVEY,,,9000,AREA HARVESTED,,"83,839,000",YEAR - JUN ACREAGE,NOT SPECIFIED,,TOTAL,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2014,,ALL CLASSES,,"CORN, GRAIN - ACRES HARVESTED",2014-11-10 12:04:43.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,SURVEY,,,9000,AREA HARVESTED,,"83,097,000",YEAR - NOV FORECAST,NOT SPECIFIED,,TOTAL,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2014,,ALL CLASSES,,"CORN, GRAIN - ACRES HARVESTED",2014-10-10 12:10:23.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,SURVEY,,,9000,AREA HARVESTED,,"83,097,000",YEAR - OCT FORECAST,NOT SPECIFIED,,TOTAL,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2014,,ALL CLASSES,,"CORN, GRAIN - ACRES HARVESTED",2014-09-11 12:00:26.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,SURVEY,,,9000,AREA HARVESTED,,"83,839,000",YEAR - SEP FORECAST,NOT SPECIFIED,,TOTAL,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2014,,ALL CLASSES,,"CORN, SILAGE - ACRES HARVESTED",2019-02-06 15:00:06.000,CORN,,SILAGE,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,SURVEY,,,9000,AREA HARVESTED,,"6,361,000",YEAR,NOT SPECIFIED,,TOTAL,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2015,,ALL CLASSES,,"CORN, GRAIN - ACRES HARVESTED",2019-02-06 15:00:06.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,SURVEY,,,9000,AREA HARVESTED,,"80,753,000",YEAR,NOT SPECIFIED,,TOTAL,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2015,,ALL CLASSES,,"CORN, GRAIN - ACRES HARVESTED",2015-08-12 12:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,SURVEY,,,9000,AREA HARVESTED,,"81,101,000",YEAR - AUG FORECAST,NOT SPECIFIED,,TOTAL,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2015,,ALL CLASSES,,"CORN, GRAIN - ACRES HARVESTED",2015-06-30 12:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,SURVEY,,,9000,AREA HARVESTED,,"81,101,000",YEAR - JUN ACREAGE,NOT SPECIFIED,,TOTAL,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2015,,ALL CLASSES,,"CORN, GRAIN - ACRES HARVESTED",2015-11-10 12:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,SURVEY,,,9000,AREA HARVESTED,,"80,664,000",YEAR - NOV FORECAST,NOT SPECIFIED,,TOTAL,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2015,,ALL CLASSES,,"CORN, GRAIN - ACRES HARVESTED",2015-10-09 12:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,SURVEY,,,9000,AREA HARVESTED,,"80,664,000",YEAR - OCT FORECAST,NOT SPECIFIED,,TOTAL,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2015,,ALL CLASSES,,"CORN, GRAIN - ACRES HARVESTED",2015-09-11 12:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,SURVEY,,,9000,AREA HARVESTED,,"81,101,000",YEAR - SEP FORECAST,NOT SPECIFIED,,TOTAL,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2015,,ALL CLASSES,,"CORN, SILAGE - ACRES HARVESTED",2019-02-06 15:00:06.000,CORN,,SILAGE,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,SURVEY,,,9000,AREA HARVESTED,,"6,237,000",YEAR,NOT SPECIFIED,,TOTAL,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2016,,ALL CLASSES,,"CORN, GRAIN - ACRES HARVESTED",2019-02-06 15:00:06.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,SURVEY,,,9000,AREA HARVESTED,,"86,748,000",YEAR,NOT SPECIFIED,,TOTAL,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2016,,ALL CLASSES,,"CORN, GRAIN - ACRES HARVESTED",2016-08-12 12:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,SURVEY,,,9000,AREA HARVESTED,,"86,550,000",YEAR - AUG FORECAST,NOT SPECIFIED,,TOTAL,UNITED STATES,US,99,
